pesadumbre; pesadez, pesantez, gravedad, aflicción, disgusto, tristeza
pesimismo; desconfianza, desaliento, desánimo, hipocondría, desesperanza
pesimista; desalentado, desanimado, decepcionado, triste, apesadumbrado
pesquisar; inquirir, investigar, averiguar, escudriñar, buscar, informarse
petición; ruego, pedido, solicitud, súplica, exigencia, reclamo
petrificar; endurecer, solidificar, fosilizar, compactar
petulancia; vanidad, presunción, fatuidad, insolencia, orgullo, jactancia, alarde
piadoso; compasivo, humano, religioso, devoto, ferviente, caritativo, misericordioso
picardía; astucia, travesura, maldad, bellaquería, ruindad, vileza
pícaro; villano, granuja, bellaco, canalla, vivaracho, listo
piedad; devoción, veneración, caridad, lástima, misericordia, compasión
pifiar; fallar, marrar, patear, reprobar, equívoco
pigricia; flojera, dejadez, incuria, haraganería, holgazanería
pillar; atrapar, aprehender, coger, capturar, encontrar, descubrir
pinacoteca; exposición, galería, sala, colección, musco, exhibición
pináculo; cumbre, altura, cúspide, apogeo, cima, picacho
pintoresco; ameno, agradable, curioso, hermoso, vivo, animado
placentero; agradable, deleitoso, ameno, regocijo, grato
placer; agrado, gozo, deleite, delicia, satisfacción
plaga; epidemia, flagelo, llaga, infortunio, peste, microbio, calamidad
plagar; llenar, cubrir, pulular, abundar
plagiar; calcar, copiar, imitar, reproducir, remedar
plan; proyecto, intento, esbozo, argumento, diseño, bosquejo, idea, programa
planificación; organización, proyección, programación, sistematización, preparativos
plañir; gemir, gimotear, clamar, llorar, sollozar, lagrimear
plasmar; formar, moldear, crear, materializar, tallar, esculpir, grabar
plataforma; tribuna, tablado, tema, motivo, palenque, tarima
platicar; charlar, conversar, departir, parlamentar
platónico; ideal, romántico, sentimental, elevado, inocente, casto, puro
plausible; digno, laudable, meritorio, admirable, admisible, aceptable
plebeyo; vulgar, ordinario, tosco, ramplón, popular, proletario
plebiscito; referéndum, votación, determinación, sufragio, elección
plegaria; oración, rezo, ruego, rogativa, deprecación, promesa
pleitesía; reverencia, inclinación, veneración, avenencia
plenitud; integridad, totalidad, conjunto, esplendor, saciedad, plétora
pletórico; henchido, pleno, rebosante, atestado, repleto, relleno
pléyade; falange, legión, séquito, cortejo, selecto, elite
pluralidad; variedad, diversidad, disparidad, multiplicidad
plusvalía; utilidad, excedente, sobreprecio, aumento, recargar, alzar, subir
pobreza; necesidad, inopia, penuria, indigencia, escasez, carencia
pocilga; corral, establo, barraca, porqueriza, cuadra
poder; dominio, potestad, hegemonía, jurisdicción
poderío; poder, mando, fuerza, imperio, dominio, ventaja, triunfo
poderoso; pudiente, acaudalado, adinerado, rico, opulento, distinguido
podredumbre; pudrición, podredura, infección, putrefacción, corrupción
poema; poesía, elegía, trova, inspiración, balada
polemizar; discutir, controvertir, disputar, debatir, ventilar, cuestionar
poltrón; gandul, holgazán, perezoso, indolente, lerdo, tardo
poluto; contaminado, manchado, infectado, contagiado
pomposo; suntuoso, ostentoso, aparatoso, magnificente, fastuoso, lujoso
ponderar; considerar, examinar, enaltecer, equilibrar, analizar, comparar
pontificar; aseverar, asegurar, hiperbolizar, magnificar
ponzoña; veneno, tósigo, toxina, virus, infección, supuración
popular; común, habitual, público, renombrado, famoso, célebre
popularidad; fama crédito, notoriedad, gloria, renombre
porción; parte, fracción, trozo, ración, fragmento, división
porfiar; disputar, contender, discutir, insistir, reiterar, reafirmar
pormenor; detalle, antecedente, menudencia, circunstancia, referencia, dato
pornografía; obscenidad, inmoralidad, indecencia, sicalipsis, lujuria, lascivia
porqué; motivo, causa, razón, móvil
porquería; basura, inmundicia, suciedad, indecencia, mugre, roña
portador; portante, conductor, cargador, contagiador
portátil; manual, movible, conducible, cómodo, manuable, transportable
portavoz; caudillo, cabecilla, adalid, heraldo, altoparlante, altavoz
portentoso; asombroso, maravilloso, prodigioso, pasmoso, fenomenal, mágico
porvenir; futuro, venidero, mañana, posterior
poseer; tener, gozar, saber, conocer,
posesión; heredad, propiedad, pertenencia, disfrute, dominio
posibilitar; facilitar, adecuar, viabilizar
posición; situación, condición, categoría, estado, escala, rango
positivo; real, auténtico, seguro, efectivo, notorio, inequívoco
posponer; postergar, preterir, aplazar, demorar, prorrogar, diferir
postergar; demorar, retrasar, posponer, relegar, preterir, aplazar
postizo; añadido, agregado, artificial, engañoso, cabello, pelo, melena
postración; desaliento, languidez, abatimiento extenuación
postrer; posterior, postrero, último, final
postrimería; final, ocaso, decadencia, declinación, descenso, decaimiento
postulante; aspirante, solicitante, demandante, candidato
postular; aspirar, anhelar, conseguir, recabar
potencia; poder, capacidad, posibilidad, aptitud, fortaleza, vitalidad
potentado; monarca, soberano, príncipe, jerarca, millonario, acaudalado
potente; vigoroso, pujante, poderoso, enérgico
potestad; poder, dominio, autoridad, fuerza, gobernación, mando
practicar; ejercitarse, ejercer, usar, emplear
práctico; diestro, avezado, experto, positivo
preámbulo; introducción, prólogo, proemio, prefacio, exordio, encabezamiento
precario; transitorio efímero, perecedero, inestable, inseguro, incierto
precaución; cautela, prudencia, prevención, moderación, cuidado, sensatez
precaver; prevenir, prever, cautelar, impedir, sortear, soslayar
precavido; cauto, astuto, sagaz, circunspecto, cauteloso
precedente; antecedente, motivo, noticia, referencia
preceder; adelantar, aventajar, presidir, superar
preceptuar; disponer, ordenar, pautar, codificar, reglar, regular
preciar; apreciar, estimar, tasar, valuar, considerar
precioso; valioso, primoroso, excelente, magnífico, soberbio
precipicio; acantilado, barranco, abismo, depresión
precipitación; atolondramiento, imprudencia, aturdimiento, irreflexión
precisar; fijar, determinar, concretar, puntualizar
precisión; exactitud, puntualidad, estrictez, delimitación
preciso; exacto, justo, cabal, concluyente, fiel, correcto
preclaro; célebre, afamado, insigne, ilustre, notable, connotado
preconcebir; preconocer, imaginar, crear, forjar, planear, presuponer
precoz; anticipado, adelantado, prematuro, aprovechado, superdotado, aventajado
precursor; predecesor, iniciador, pionero, ascendiente, anterior, previo
predecir; adivinar, anunciar, profetizar, presagiar
predestinar; anunciar, señalar, proponer, sugerir
predicar; exhortar, estimular, evangelizar, persuadir, discursear, perorar
predicción; augurio, pronóstico, profecía, vaticinio, presagio, premonición
predilecto; elegido, preferido, favorito, privilegiado, apreciado, distinguido
predisponer; inclinar, preparar, disponer, propender
predominar; prevalecer, preponderar, dominar, resaltar, sobresalir, destacarse
predominio; imperio, hegemonía, supeditación, potestad, supremacía
preferir; elegir, optar, distinguir, designar
prefijar; determinar, precisar, predeterminar, anteponer
pregonar; divulgar, publicar, proclamar, anunciar, propagar, esparcir
prejuicio; escrúpulo, tradición, prevención, aprensión, rutina, costumbre
preludio; obertura, preámbulo, introducción principio
premeditar; reflexionar, deliberar, discernir, recapacitar, meditar, considerar
premioso; apretado, estrecho, ajustado, estricto
premonitorio; anticipante, preventivo, presagioso, barruntamiento
premura; prisa, apuro, urgencia, prontitud, presteza, velocidad
prender; apresar, detener, asir, aprisionar, capturar, cautivar
preocupación; impaciencia, conturbación, enervamiento, ansiedad
preocupar; inquietar, turbar, enervar, ofuscar
preparación; disposición, preparamiento, previsión, organización
preponderancia; preeminencia, predominio, relevancia, supremacía, superioridad
preponderar; predominar, decidir, influir, determinar, sobresalir, destacarse
presagiar; anunciar, augurar, predecir, profetizar
prescribir; señalar, ordenar, caducar, expirar
presenciar; contemplar, observar, mirar, concurrir, ver
preservación; conservación, protección, defensión, salvamento
presidio; cárcel, prisión, penitenciaria, alcázar, penal, comisaría
prestancia; galardón, dignidad, distinción, arresto, refinamiento, fineza
presteza; prontitud, agilidad, diligencia, ligereza, viveza, vivacidad
prestigioso; acreditado, influyente, reputado, renombrado, notable, preclaro
presumido; vanidoso, jactancioso, presuntuoso, pretensioso, inmodesto, altivo
presunción; suposición, sospecha, conjetura, engreimiento
presunto; supuesto, probable, achacable, imputable, sospechoso
pretender; intentar, ambicionar, procurar, aspirar, proponer, tratar
preterir; descuidar, postergar, posponer, diferir, omitir, relegar
pretérito; pasado, caducado, remoto, acaecido, otrora, antaño
pretexto; motivo, resquicio, disculpa, evasiva, excusa, subterfugio
prevalecer; predominar, reinar, sobresalir, descollar, distinguirse, lucirse
prevaricar; delinquir, infligir, quebrantar, transgredir, atentar, violar, conculcar
prevención; medida, disposición, preparación, previsión, prudencia, precaución
prever; precaver, prevenir, presentir, oliscar, profetizar, pronosticar
previo; anticipado, adelantado, anterior, prematuro, precursor, preliminar
previsto; presentido, concebido, conocido, deliberado, premeditado, intencional
prez; honor, gloria, estimación, consideración
prima; cuenta, comisión, porción, premio, propina, recompensa
primacía; ventaja, preponderancia, superioridad, predominio, supremacía
primigenio; primero, primitivo, inicial, prístino
primor; cuidado, esmero, habilidad, destreza, hermosura, belleza, beldad
primordial; principal, fundamental, esencial, cardinal, capital, radical
principal; primero, preferente, primordial, básico
principio; comienzo, empiezo, iniciación, origen, fuente, procedencia
prioridad; anterioridad, antelación, procedencia, prelación, anticipación
privar; impedir, prohibir, despojar, destituir, quitar, confiscar
privativo; propio, personal, particular, peculiar
privilegio; ventaja, prerrogativa, franquicia, protección, regalía, fuero
probabilidad; posibilidad, contingencia, eventualidad, apariencia
probar; tantear, degustar, examinar, experimentar, demostrar, razonar
probidad; rectitud, delicadeza, integridad, moralidad, honestidad, honradez
procacidad; descaro, desfachatez, desvergüenza, insolencia, atrevimiento
procedencia; origen, naturaleza, causa, advenimiento
procedente; originario, proveniente, derivado, dimanante
proceder; obrar, actuar, operar, realizar,
procedimiento; curso, forma, marcha, método
prócer; prohombre, eminente, sobresaliente, insigne
procesar; encausar, enjuiciar, sentenciar, resolver
proclive; adepto, partidario, prosélito, secuaz
procurar; intentar, pretender, tratar, probar, experimentar, ensayar
prodigar; gastar, dilapidar, esparcir, diseminar, malgastar, derrochar
prodigio; maravilla, portento, asombro, fenómeno
pródromo; síntoma, presagio, síndrome, principio
productividad; producción, fertilidad, rendimiento, fabricación
proeza; hazaña, valla, osadía, audacia, valentía, coraje, arrojo
profanar; quebrantar, mancillar, envilecer, violar, irreverenciar
profecía; predicción, presagio, vaticinio, premonición
profesar; ejercer, practicar, crear, desempeñar
profeta; vidente, clarividente, vaticinador, visionario, iluminado, inspirado
prófugo; fugitivo, desertor, evadido, escapado, fugado, huido
profusión; abundancia, plétora, exuberancia, raudal, opulencia
progresivo; creciente, gradual, promisorio, sistemático, próspero, favorable
prohibición; obstáculo, impedimento, privación, proscripción, reprobación, rechazo
prohibir; impedir, estorbar, privar, vedar
prójimo; semejante, análogo, similar, individuo, persona, sujeto
prolífero; fértil, prolífico, feraz, fecundo, productivo, ubérrimo
prolijidad; atención, minuciosidad, contracción, primorosidad, superfluidad
prolijo; esmerado, cuidadoso, meticuloso, diligente, hacendoso, activo
prólogo; preámbulo, prefacio, prolegómeno, introito, introducción
promediar; terciar, intermediar, interceder, mediar
promiscuo; mixto, revuelto, listado, heterogéneo
promotor; iniciador, organizador, impulsor, inspirador, promovedor, innovador, fundador
promulgar; anunciar, decretar, divulgar, difundir, dictar, legalizar
pronto; rápido, presuroso, veloz, raudo
propaganda; difusión, divulgación, moda, promoción, publicidad, aviso
propagar; difundir, irradiar, divulgar, esparcir, publicar, propalar
propasar; avanzar, adelantar, rebasar, extralimitarse
propender; tender, inclinarse, preferir, orientarse, ambicionar, aspirar
propiciar; ablandar, atenuar, inclinar, facilitar
propicio; oportuno, adecuado, dispuesto, favorable
propinar; aplicar, administrar, atizar, asestar, plantificar, magullar
proporcionar; facilitar, proveer, suministrar, abastecer, procurar, dotar
propósito; intención, ánimo, idea, plataforma, mira, designio, proyecto
propugnar; proteger, defender, amparar, ayudar
